# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-48850
# Timestamp: Sat, 29-Jun-2024 15:01:02
Gene ID	Gene Name	'papillary thyroid carcinoma' vs 'normal' .foldChange	'papillary thyroid carcinoma' vs 'normal'.pValue
ENSG00000248568	KRT8P48	-0.3	0.807319456410678
ENSG00000248569	ENSG00000248569	0.1	0.879768844431187
ENSG00000248571	ENSG00000248571	0.1	0.978181625746299
ENSG00000248578	NPM1P21	-0.5	0.695748800314436
ENSG00000248592	STIMATE-MUSTN1	-0.6	0.531600158291589
ENSG00000248596	ENSG00000248596	0.2	0.905274829104848
ENSG00000248599	FLJ42969	0.1	0.943381183995851
ENSG00000248610	HSPA8P4	-0.3	0.825200795821692
ENSG00000248626	GAPDHP40	1.1	0.184233261773218
ENSG00000248632	ENSG00000248632	-0.4	0.369088479594243
ENSG00000248636	ENSG00000248636	1.9	0.0120239704786495
ENSG00000248641	HMGA1P2	-0.2	0.891184952479567
ENSG00000248643	RBM14-RBM4	-0.2	0.858434005902953
ENSG00000248663	LINC00992	-0.2	0.762540559857349
ENSG00000248668	OXCT1-AS1	-0.9	0.180340720405992
ENSG00000248671	ALG1L9P	-0.1	0.961964795903401
ENSG00000248677	LINC02102	0.1	0.954113649111585
ENSG00000248690	HAS2-AS1	2.5	0.00942039951205006
ENSG00000248712	CCDC153	0.1	0.947061054999308
ENSG00000248713	C4orf54	-0.5	0.800260155941262
ENSG00000248724	NPHP3-AS1	-0.7	0.358347782873653
ENSG00000248727	LINC01948	0.7	0.223116324324081
ENSG00000248738	ENSG00000248738	-0.5	0.713829158490879
ENSG00000248746	ACTN3	-1.7	0.1340404277247
ENSG00000248773	ENSG00000248773	0.3	0.839859277538535
ENSG00000248774	ENSG00000248774	0.4	0.702731281550891
ENSG00000248780	ARL4AP2	0.6	0.471798185216026
ENSG00000248787	ENSG00000248787	0.5	0.757613661346685
ENSG00000248794	ENSG00000248794	-1.1	0.16040109448372
ENSG00000248801	C8orf34-AS1	1.1	0.338327404787624
ENSG00000248802	ENSG00000248802	-0.9	0.506654159438536
ENSG00000248810	LINC02432	-1.1	0.114635939579906
ENSG00000248858	FLJ46284	0.1	0.912058396484913
ENSG00000248866	USP46-DT	-0.3	0.713239862300293
ENSG00000248873	SERBP1P6	1.0	0.412945868211346
ENSG00000248874	C5orf17	1.1	0.435480821157081
ENSG00000248890	HHIP-AS1	-0.4	0.807033430558232
ENSG00000248896	ENSG00000248896	-1.0	0.302782004453736
ENSG00000248905	FMN1	0.7	0.214425510390273
ENSG00000248925	ENSG00000248925	-0.4	0.760026715816315
ENSG00000248932	ENSG00000248932	-0.1	0.924229621364188
ENSG00000248936	ENSG00000248936	-0.1	0.966284761020838
ENSG00000248965	ENSG00000248965	0.4	0.793272945347897
ENSG00000248971	KRT8P46	-0.5	0.678539732025741
ENSG00000248988	PSME2P3	0.5	0.751682092178557
ENSG00000248994	ENSG00000248994	-1.2	0.415300527339143
ENSG00000248996	ENSG00000248996	0.7	0.605267559916052
ENSG00000249031	SUMO2P6	0.1	0.953865785426756
ENSG00000249035	CLMAT3	-0.3	0.865156541354846
ENSG00000249042	ENSG00000249042	-0.4	0.169816809291409
ENSG00000249085	ENSG00000249085	0.3	0.828971521389206
ENSG00000249087	ZNF436-AS1	0.6	0.513478101029942
ENSG00000249096	LINC02362	0.7	0.671693910584745
ENSG00000249106	ENSG00000249106	-1.2	0.38288704806068
ENSG00000249129	SUDS3P1	-0.4	0.583254999397656
ENSG00000249141	ENSG00000249141	-0.3	0.852345635398762
ENSG00000249158	PCDHA11	1.2	0.285997030620055
ENSG00000249159	ENSG00000249159	0.5	0.764652823622251
ENSG00000249167	SEMA6A-AS2	-0.6	0.673481018316509
ENSG00000249207	ENSG00000249207	1.0	0.350503788068773
ENSG00000249216	ENSG00000249216	-0.6	0.67562883401571
ENSG00000249241	LINC02265	0.3	0.834839250369354
ENSG00000249242	TMEM150C	-0.3	0.737819091007208
ENSG00000249244	ENSG00000249244	0.2	0.916370935073305
ENSG00000249249	ENSG00000249249	-0.9	0.01733096283953
ENSG00000249258	ENSG00000249258	0.2	0.931727527272859
ENSG00000249263	PARP4P3	-0.2	0.928813685553555
ENSG00000249274	PDLIM1P4	1.8	0.0369563685495583
ENSG00000249286	AMD1P3	0.8	0.575174525833212
ENSG00000249295	ENSG00000249295	-0.6	0.580419113860205
ENSG00000249307	LINC01088	-1.0	0.257865856231269
ENSG00000249335	ENSG00000249335	0.7	0.545257747752933
ENSG00000249348	UGDH-AS1	-0.4	0.491574992174747
ENSG00000249352	LINC02198	0.1	0.886758889206975
ENSG00000249353	NPM1P27	-0.1	0.767114727329169
ENSG00000249363	ENSG00000249363	-0.3	0.853559941865472
ENSG00000249437	NAIP	0.3	0.834423574315348
ENSG00000249456	ENSG00000249456	-0.6	0.473836932560456
ENSG00000249459	ZNF286B	-1.1	0.0653761597313418
ENSG00000249464	LINC01091	-1.3	0.0386356617247608
ENSG00000249465	RBMXP4	-0.8	0.285678446108115
ENSG00000249471	ZNF324B	0.3	0.469285562694607
ENSG00000249476	ENSG00000249476	-0.8	0.382616215205423
ENSG00000249485	RBBP4P1	0.2	0.800260155941262
ENSG00000249487	LINC01586	-0.9	0.113394885674942
ENSG00000249492	ENSG00000249492	-0.2	0.84598885727813
ENSG00000249494	ENSG00000249494	-0.7	0.388243974517384
ENSG00000249502	ENSG00000249502	-0.3	0.795756323793207
ENSG00000249541	ENSG00000249541	0.5	0.734097357515336
ENSG00000249565	SERBP1P5	-0.2	0.728546915335794
ENSG00000249572	ENSG00000249572	-0.1	0.91159774709875
ENSG00000249574	ENSG00000249574	-0.9	0.101358884651326
ENSG00000249592	ENSG00000249592	-0.6	0.390461128994119
ENSG00000249593	ENSG00000249593	-0.6	0.503666443561694
ENSG00000249602	ENSG00000249602	0.4	0.735832445089576
ENSG00000249609	ENSG00000249609	-0.8	0.485311539698648
ENSG00000249626	ENSG00000249626	-0.8	0.309805804107598
ENSG00000249628	LINC00942	1.1	0.292849084340184
ENSG00000249635	ENSG00000249635	0.4	0.771042234862342
ENSG00000249637	ENSG00000249637	0.1	0.908330890075579
ENSG00000249669	CARMN	-0.1	0.912690319319213
ENSG00000249673	NOP14-AS1	-0.2	0.710339230956874
ENSG00000249679	ENSG00000249679	-1.4	0.0993736725085521
ENSG00000249684	ENSG00000249684	-1.1	0.253729067055949
ENSG00000249685	ENSG00000249685	0.5	0.678954594066129
ENSG00000249695	ENSG00000249695	1.1	0.349112266956632
ENSG00000249700	SRD5A3-AS1	0.4	0.730017476808584
ENSG00000249709	ZNF564	0.3	0.76918648021778
ENSG00000249715	FER1L5	-2.0	0.00158280477478613
ENSG00000249717	PARM1-AS1	-2.7	0.00440663117339892
ENSG00000249738	ENSG00000249738	-0.7	0.529033910620224
ENSG00000249740	OSMR-AS1	-0.6	0.59950369741419
ENSG00000249741	ENSG00000249741	-0.9	0.444890959428119
ENSG00000249751	ECSCR	-0.7	0.307421900430017
ENSG00000249752	ENSG00000249752	-0.3	0.80746493038694
ENSG00000249753	ENSG00000249753	-1.8	0.0454314073009557
ENSG00000249755	ENSG00000249755	-0.2	0.896458196545081
ENSG00000249767	ENPP7P10	-0.9	0.398913347217753
ENSG00000249773	ENSG00000249773	-0.3	0.825867096938043
ENSG00000249780	ENSG00000249780	0.3	0.845474145057214
ENSG00000249786	EAF1-AS1	-0.3	0.789599649623793
ENSG00000249797	LINC02147	-1.2	0.201180801432565
ENSG00000249825	THBS4-AS1	0.4	0.710686805295225
ENSG00000249834	PGBD4P3	-0.2	0.855202072350008
ENSG00000249846	LINC02021	-1.0	0.0217777049309774
ENSG00000249850	KRT18P31	-0.5	0.747003612150617
ENSG00000249855	EEF1A1P19	0.1	0.952276904557744
ENSG00000249859	PVT1	0.4	0.714002532723467
ENSG00000249863	ENSG00000249863	-0.2	0.715160723834971
ENSG00000249866	OR7E83P	1.2	0.248937868522883
ENSG00000249867	LINC02742	-1.9	0.0383797215391402
ENSG00000249898	MCPH1-AS1	0.4	0.697683150187237
ENSG00000249915	PDCD6	0.2	0.707698621791071
ENSG00000249923	LINC02891	-0.1	0.970545618179906
ENSG00000249936	RAC1P2	0.3	0.820552780208101
ENSG00000249947	XBP1P1	-0.3	0.838664758255486
ENSG00000249948	GBA3	0.2	0.93208178404046
ENSG00000249961	TERB1	0.8	0.481502241066118
ENSG00000249965	CDC42P4	-0.6	0.66224306667786
ENSG00000249978	TRGV7	-0.4	0.801788273486139
ENSG00000249992	TMEM158	-0.3	0.77626016538642
ENSG00000249996	PPIC-AS1	-0.2	0.856802951907448
ENSG00000250012	ENSG00000250012	-0.1	0.894354926674521
ENSG00000250015	ENSG00000250015	0.5	0.564803612735689
ENSG00000250027	ENSG00000250027	-1.4	0.197043909327944
ENSG00000250033	SLC7A11-AS1	-0.3	0.858434005902953
ENSG00000250039	ENSG00000250039	-1.7	0.127169487898464
ENSG00000250056	LINC01018	0.3	0.822834075282313
ENSG00000250067	YJEFN3	-1.2	0.1751200973487
ENSG00000250068	ENSG00000250068	0.8	0.423024207237482
ENSG00000250069	ENSG00000250069	-0.4	0.811259893688866
ENSG00000250073	ENSG00000250073	-0.7	0.201567185415409
ENSG00000250075	ENSG00000250075	-1.1	0.372833550926416
ENSG00000250091	DNAH10OS	0.1	0.868334536900647
ENSG00000250101	ENSG00000250101	-2.2	0.0404335480794325
ENSG00000250107	CACNA1G-AS1	0.7	0.379602150080195
ENSG00000250115	AK3P2	-0.3	0.888770758511059
ENSG00000250116	RHOQ-AS1	-1.1	0.298819092342091
ENSG00000250120	PCDHA10	0.5	0.760077547105017
ENSG00000250122	ENSG00000250122	0.4	0.757613661346685
ENSG00000250125	LINC02232	0.9	0.506730507400904
ENSG00000250131	ENSG00000250131	0.2	0.919496859688065
ENSG00000250132	ENSG00000250132	0.1	0.868535922861331
ENSG00000250138	ENSG00000250138	-0.1	0.962929916722593
ENSG00000250141	LINC02276	-1.8	0.0908987586883446
ENSG00000250159	ENSG00000250159	0.2	0.897333846303411
ENSG00000250182	EEF1A1P13	0.1	0.819061278494553
ENSG00000250208	FZD10-AS1	-1.2	0.328093303519471
ENSG00000250215	CIR1P2	0.3	0.849286844859628
ENSG00000250220	ENSG00000250220	-0.5	0.277229538751861
ENSG00000250222	ENSG00000250222	0.1	0.953288096173113
ENSG00000250230	ENSG00000250230	2.5	0.0177475439669522
ENSG00000250237	ENSG00000250237	0.4	0.531600158291589
ENSG00000250240	ENSG00000250240	1.5	0.0902336941062461
ENSG00000250251	PKD1P6	-0.9	0.0596799503956682
ENSG00000250259	ENSG00000250259	-0.8	0.584279996970318
ENSG00000250271	ENSG00000250271	-0.9	0.496111286326264
ENSG00000250286	ENSG00000250286	-0.5	0.668987121757279
ENSG00000250290	NCAPGP1	0.1	0.939656861856711
ENSG00000250295	RDH10-AS1	-0.2	0.884163029692295
ENSG00000250299	MRPS31P4	-0.4	0.270968118107404
ENSG00000250303	LINC02762	1.1	0.0245119509048158
ENSG00000250305	TRMT9B	-1.5	3.61460888409414E-4
ENSG00000250312	ZNF718	0.2	0.870098004627359
ENSG00000250317	SMIM20	0.4	0.300883503893718
ENSG00000250318	ENSG00000250318	-0.1	0.823229602541446
ENSG00000250321	ENSG00000250321	0.1	0.97150245325904
ENSG00000250326	ENSG00000250326	0.3	0.812243936063041
ENSG00000250327	RPSAP70	-0.5	0.691353389246599
ENSG00000250334	LINC00989	0.8	0.467171655171511
ENSG00000250337	PURPL	3.2	0.00224352875543891
ENSG00000250343	STK32A-AS1	2.9	5.96618468986032E-7
ENSG00000250365	ENSG00000250365	-0.1	0.933059963846675
ENSG00000250374	TRIM75P	1.1	0.414440243051199
ENSG00000250397	ENSG00000250397	-0.6	0.532015498713867
ENSG00000250410	ENSG00000250410	0.6	0.489165219967776
ENSG00000250413	SLC2A9-AS1	-1.1	0.211617235582989
ENSG00000250444	CCT5P1	0.5	0.762009366879822
ENSG00000250461	ENSG00000250461	-1.1	0.289323821684382
ENSG00000250471	GMPSP1	0.1	0.932535815265918
ENSG00000250474	WBP1LP2	0.1	0.945794105456502
ENSG00000250479	CHCHD10	-0.5	0.518023841871268
ENSG00000250486	FAM218A	-0.9	0.00872675533239317
ENSG00000250490	LINC02145	-0.4	0.783408828912137
ENSG00000250492	INTS6P1	-1.0	0.263222384327041
ENSG00000250506	CDK3	-0.3	0.761002111419741
ENSG00000250508	LINC02701	0.4	0.752754423465968
ENSG00000250509	ENSG00000250509	-0.9	0.522256004587932
ENSG00000250510	GPR162	1.6	0.0429524804888289
ENSG00000250526	CCT6P2	0.6	0.495816222089666
ENSG00000250539	KRT8P33	-0.4	0.62739093036526
ENSG00000250548	LINC01303	-0.8	0.509618154110438
ENSG00000250551	MIR583HG	-0.6	0.673793379291573
ENSG00000250565	ATP6V1E2	0.1	0.825200795821692
ENSG00000250568	ENSG00000250568	0.4	0.399079064742573
ENSG00000250569	NTAN1P2	-0.3	0.825455361152481
ENSG00000250571	GLI4	-0.5	0.162371418421168
ENSG00000250602	ENSG00000250602	-0.8	0.305139674071538
ENSG00000250608	ENSG00000250608	-1.4	0.0046359649246855
ENSG00000250616	ENSG00000250616	-0.7	0.0195874187778854
ENSG00000250644	ENSG00000250644	0.6	0.589203593747838
ENSG00000250654	ENSG00000250654	0.4	0.813401267162668
ENSG00000250656	ST3GAL1P1	0.1	0.972294779377415
ENSG00000250658	ENSG00000250658	-0.4	0.79934449133686
ENSG00000250673	REELD1	0.3	0.886619164709314
ENSG00000250686	KHDRBS2-OT1	-1.5	0.119218376127415
ENSG00000250722	SELENOP	-0.6	0.403189096721657
ENSG00000250731	TPM3P6	-0.1	0.965897672840717
ENSG00000250740	ENSG00000250740	-0.6	0.617437552841681
ENSG00000250742	LINC02381	-0.1	0.948576594796848
ENSG00000250748	ENSG00000250748	2.9	0.00520714597228033
ENSG00000250770	ENSG00000250770	-0.8	0.585230007616415
ENSG00000250771	ENSG00000250771	2.1	0.065953360659896
ENSG00000250786	SNHG18	-0.8	0.302017671460841
ENSG00000250790	ENSG00000250790	0.1	0.879310411584198
ENSG00000250803	ENSG00000250803	-1.7	0.188183523729585
ENSG00000250846	EPHA5-AS1	0.5	0.750185465326262
ENSG00000250863	ENSG00000250863	2.2	0.0185061568284839
ENSG00000250878	METTL21EP	-0.3	0.805411120374137
ENSG00000250884	OR7E85P	0.3	0.857723577173176
ENSG00000250889	ENSG00000250889	1.7	0.0497121382410138
ENSG00000250891	LINC02208	0.1	0.96476107782429
ENSG00000250892	ENSG00000250892	0.6	0.602848792856921
ENSG00000250893	ENSG00000250893	-0.8	0.483818610238634
ENSG00000250899	ENSG00000250899	-1.4	0.00769155497824579
ENSG00000250900	TRIM7-AS1	-0.1	0.96476107782429
ENSG00000250903	GMDS-DT	-0.4	0.138564213409054
ENSG00000250906	ENSG00000250906	-0.2	0.904545097448574
ENSG00000250909	ENSG00000250909	-0.1	0.942092120601848
ENSG00000250917	ENSG00000250917	0.6	0.679982437662254
ENSG00000250938	ENSG00000250938	-0.2	0.850969080400892
ENSG00000250942	ENPP7P11	0.6	0.491574992174747
ENSG00000250959	GLUD1P3	-0.5	0.39346718385811
ENSG00000250961	ENSG00000250961	0.8	0.589698417925564
ENSG00000250986	LINC02600	1.5	0.128306729514668
ENSG00000250988	SNHG21	-0.6	0.114635939579906
ENSG00000250990	ENSG00000250990	-0.2	0.84905217140721
ENSG00000250994	ENSG00000250994	1.2	0.256209417644353
ENSG00000250999	ENSG00000250999	0.5	0.617283489975318
ENSG00000251000	GGCTP1	1.2	0.257132090643717
ENSG00000251002	ENSG00000251002	1.7	0.159378578448996
ENSG00000251003	ZFPM2-AS1	-0.7	0.631210604297347
ENSG00000251017	ENSG00000251017	-0.2	0.825200795821692
ENSG00000251039	IGKV2D-40	-0.1	0.972748192224295
ENSG00000251050	RBX1P2	-0.2	0.748316517756714
ENSG00000251136	ENSG00000251136	-0.7	0.292266061523945
ENSG00000251139	ENSG00000251139	0.9	0.357109258926973
ENSG00000251141	MRPS30-DT	-0.8	0.0084973646796532
ENSG00000251143	ENSG00000251143	-0.8	0.287975759178099
ENSG00000251161	ENSG00000251161	0.7	0.431841968139379
ENSG00000251175	GSTCD-AS1	0.2	0.915537007503257
ENSG00000251187	ENSG00000251187	-0.7	0.656911925681699
ENSG00000251188	ENSG00000251188	-0.3	0.78400999176027
ENSG00000251189	ENSG00000251189	-1.3	0.262624269863865
ENSG00000251194	ENSG00000251194	1.6	0.0963062747018686
ENSG00000251201	TMED7-TICAM2	1.0	0.481648554965984
ENSG00000251209	LINC00923	-0.4	0.792453363134741
ENSG00000251226	LINC02714	-1.3	0.301123326712786
ENSG00000251235	SNRPCP2	-0.6	0.316370423269358
ENSG00000251247	ZNF345	-0.5	0.0236174064610544
ENSG00000251259	ENSG00000251259	0.1	0.940975685729751
ENSG00000251279	SMIM15-AS1	1.1	0.223749600810061
ENSG00000251287	ALG1L2	-0.5	0.777669160780963
ENSG00000251301	LINC02384	0.3	0.844554119254866
ENSG00000251307	ENSG00000251307	-0.3	0.690605138624749
ENSG00000251322	SHANK3	0.4	0.348482111761214
ENSG00000251323	LINC02728	-0.1	0.971827407931745
ENSG00000251333	RTN3P1	-0.4	0.439000627623895
ENSG00000251359	WWC2-AS2	-0.6	0.145330311951108
ENSG00000251363	LINC02315	0.2	0.915047640969562
ENSG00000251364	ENSG00000251364	-0.3	0.659699353912436
ENSG00000251369	ZNF550	0.2	0.805533932646478
ENSG00000251381	LINC00958	0.6	0.733451634507685
ENSG00000251391	ENSG00000251391	-0.4	0.823581197582945
ENSG00000251396	LINC01301	-1.1	0.0115963343005301
ENSG00000251405	ENSG00000251405	-2.5	2.74087324494361E-5
ENSG00000251414	ENSG00000251414	-0.2	0.897764767636218
ENSG00000251417	ENSG00000251417	-0.3	0.579078692044422
ENSG00000251429	AIDAP2	-0.9	0.478457430962508
ENSG00000251442	LINC01094	0.7	0.515038692777698
ENSG00000251450	RASGRF2-AS1	0.7	0.63259299882976
ENSG00000251455	ENSG00000251455	-0.2	0.899563639308103
ENSG00000251468	ENSG00000251468	-1.9	0.00289153897591345
ENSG00000251484	ENSG00000251484	-0.9	0.535425518589443
ENSG00000251485	NRBF2P6	-0.4	0.64680184847274
ENSG00000251491	OR7E28P	1.6	0.170106386997447
ENSG00000251493	FOXD1	-0.4	0.808412878862032
ENSG00000251497	PITPNM2-AS1	-0.9	0.510199184992344
ENSG00000251503	CENPS-CORT	-0.1	0.908372754223021
ENSG00000251517	ENSG00000251517	0.3	0.835156049529063
ENSG00000251520	ENSG00000251520	0.2	0.872402835888588
ENSG00000251523	ENSG00000251523	1.3	0.263740303199091
ENSG00000251532	ENSG00000251532	-0.3	0.832723593155698
ENSG00000251533	LINC00605	1.1	0.348220152037751
ENSG00000251535	ENSG00000251535	-0.7	0.580419113860205
ENSG00000251546	IGKV1D-39	0.2	0.897764767636218
ENSG00000251555	ENSG00000251555	-1.1	0.405923824277573
ENSG00000251562	MALAT1	-0.4	0.647787868150885
ENSG00000251578	TRBV21-1	0.2	0.920962012862593
ENSG00000251580	LINC02482	-0.1	0.808989050965829
ENSG00000251593	MSNP1	0.4	0.468689093186373
ENSG00000251595	ABCA11P	-0.3	0.652463003227006
ENSG00000251596	HADHAP1	0.1	0.965276173748243
ENSG00000251598	ENSG00000251598	-0.8	0.595800687093325
ENSG00000251600	ENSG00000251600	0.3	0.759228628647609
ENSG00000251603	ENSG00000251603	0.1	0.805704326779084
ENSG00000251609	SETP12	-0.6	0.648622032777692
ENSG00000251611	FAM160A1-DT	0.1	0.946725443568989
ENSG00000251613	ENSG00000251613	0.6	0.64834518748865
ENSG00000251615	ENSG00000251615	-0.7	0.0569012557097692
ENSG00000251624	UNC93B7	0.6	0.544368525206835
ENSG00000251634	NAIPP4	-0.2	0.912690319319213
ENSG00000251637	LINC02754	1.8	0.133879626003832
ENSG00000251639	ENSG00000251639	0.4	0.705881369491336
ENSG00000251652	ENSG00000251652	-0.3	0.835402281067204
ENSG00000251661	ENSG00000251661	-2.3	1.09331578496097E-4
ENSG00000251664	PCDHA12	0.5	0.762959360300283
ENSG00000251666	ZNF346-IT1	-1.8	0.0174194048846623
ENSG00000251667	BRCC3P1	0.3	0.837652287907032
ENSG00000251669	FAM86EP	0.3	0.640557381014794
ENSG00000251752	RNU4-29P	-0.3	0.862760239478411
ENSG00000251791	SCARNA6	-0.5	0.740840850783497
ENSG00000251819	RNU6-322P	-1.1	0.268792402300242
ENSG00000251893	SNORA70	0.9	0.510285521607436
ENSG00000251988	RNU4ATAC18P	-0.3	0.795756323793207
ENSG00000252061	RNU6-415P	-0.1	0.915311561681832
ENSG00000252202	Y_RNA	0.7	0.609685919884627
ENSG00000252274	ENSG00000252274	0.3	0.838664758255486
ENSG00000252311	RNU1-103P	-0.2	0.928813685553555
ENSG00000252332	RNU6-911P	-0.4	0.813976832535553
ENSG00000252361	RNU6-118P	-0.3	0.826134397182286
ENSG00000252469	RNU7-160P	-0.6	0.659311288287553
ENSG00000252481	SCARNA13	0.1	0.976200696710301
ENSG00000252498	RNU6-1016P	-0.1	0.966457992786767
ENSG00000252503	RNU6-531P	-0.6	0.642528602338222
ENSG00000252690	ENSG00000252690	-0.3	0.778334659530648
ENSG00000252743	RNU6-850P	-0.9	0.526418608797228
ENSG00000252835	SCARNA21	-0.2	0.916184176995424
ENSG00000252886	RN7SKP197	0.1	0.959339366127629
ENSG00000252915	Y_RNA	0.1	0.953588381183165
ENSG00000252965	Y_RNA	-0.9	0.374573300817756
ENSG00000253047	ENSG00000253047	0.2	0.882113179732248
ENSG00000253105	ENSG00000253105	-2.0	0.0755085815921022
ENSG00000253106	ENSG00000253106	0.2	0.686526492993968
ENSG00000253111	ENSG00000253111	0.7	0.646315844079869
ENSG00000253120	IGLV2-34	0.6	0.693534092218253
ENSG00000253122	ENSG00000253122	-1.5	0.147514203135365
ENSG00000253123	ENSG00000253123	0.2	0.862494834602293
ENSG00000253125	ENSG00000253125	-0.1	0.951262422402625
ENSG00000253130	ENSG00000253130	-1.7	0.167515092454871
ENSG00000253131	IGHV7-56	0.5	0.789472662111562
ENSG00000253132	IGHV3-62	1.2	0.393103609908013
ENSG00000253133	ENSG00000253133	-0.5	0.589044358664706
ENSG00000253159	PCDHGA12	1.2	0.17340535289649
ENSG00000253167	WASHC5-AS1	-0.4	0.83032114080583
ENSG00000253177	ENSG00000253177	0.3	0.781110982409677
ENSG00000253194	ENSG00000253194	0.3	0.787858714215396
ENSG00000253200	ENSG00000253200	-0.6	0.363961578562056
ENSG00000253210	ENSG00000253210	0.3	0.789087588032339
ENSG00000253223	ENSG00000253223	-0.6	0.506654159438536
ENSG00000253238	ENSG00000253238	-0.5	0.706283393818172
ENSG00000253250	C8orf88	-2.2	0.00339168269512339
ENSG00000253251	SHLD3	-0.1	0.843483372939939
ENSG00000253252	ENSG00000253252	1.4	0.287120833742494
ENSG00000253266	ENSG00000253266	0.3	0.649650195336512
ENSG00000253270	ENSG00000253270	-0.5	0.74548177355766
ENSG00000253276	CCDC71L	-0.1	0.869846909439437
ENSG00000253284	ENSG00000253284	0.3	0.762769553820549
ENSG00000253288	ENSG00000253288	-0.6	0.716495003970688
ENSG00000253291	TRBV7-7	1.3	0.312527551389177
ENSG00000253293	HOXA10	0.7	0.630120326462792
ENSG00000253295	ENSG00000253295	-1.8	0.122689550446515
ENSG00000253302	STAU2-AS1	0.8	0.510670387899507
ENSG00000253304	TMEM200B	-0.7	0.471659786803228
ENSG00000253305	PCDHGB6	0.3	0.674438927880818
ENSG00000253307	ENSG00000253307	0.1	0.929955747701131
ENSG00000253309	SERPINE3	-0.4	0.794480686946478
ENSG00000253313	C1orf210	-0.2	0.675240311230581
ENSG00000253320	MAILR	-0.2	0.515038692777698
ENSG00000253327	RAD21-AS1	0.2	0.910413475672018
ENSG00000253328	SUMO2P19	-0.5	0.745465366869631
ENSG00000253330	ENSG00000253330	-0.8	0.500539346150468
ENSG00000253334	ENSG00000253334	-0.1	0.942092120601848
ENSG00000253336	ENSG00000253336	-0.8	0.521871001285458
ENSG00000253347	ENSG00000253347	-0.3	0.824920573084761
ENSG00000253357	ENSG00000253357	0.1	0.976048233553741
ENSG00000253364	COPDA1	-1.0	0.506872524792143
ENSG00000253368	TRNP1	-1.0	0.120704399152301
ENSG00000253372	ENSG00000253372	0.1	0.978278242834564
ENSG00000253377	ENSG00000253377	-2.8	0.0024563154659517
ENSG00000253384	ENSG00000253384	-0.4	0.720680767966449
ENSG00000253385	ENSG00000253385	-0.6	0.728443631668213
ENSG00000253390	ENSG00000253390	-0.2	0.912690319319213
ENSG00000253392	ENSG00000253392	-1.1	0.207143204731062
ENSG00000253404	ENSG00000253404	-0.6	0.668987121757279
ENSG00000253417	LINC02159	2.2	0.0260372272025435
ENSG00000253438	PCAT1	0.6	0.316379130338
ENSG00000253476	ENSG00000253476	-0.4	0.801534468639934
ENSG00000253477	ENSG00000253477	1.0	0.506213632052818
ENSG00000253481	IGKV1OR22-1	1.3	0.354015714507851
ENSG00000253485	PCDHGA5	1.3	0.0717498496034249
ENSG00000253490	LINC02099	0.8	0.604656640165447
ENSG00000253496	ENSG00000253496	-1.0	0.447995673086813
ENSG00000253506	NACA2	0.1	0.966745294035525
ENSG00000253520	ENSG00000253520	0.2	0.794229681314777
ENSG00000253522	MIR3142HG	1.5	0.154599780539093
ENSG00000253537	PCDHGA7	0.7	0.401091690614018
ENSG00000253540	FAM86HP	-0.7	0.414949278512677
ENSG00000253541	SEPTIN10P1	-0.2	0.881618946141884
ENSG00000253552	HOXA-AS2	-0.4	0.551183553255944
ENSG00000253559	OSGEPL1-AS1	-0.1	0.887129102136477
ENSG00000253563	NKX2-1-AS1	0.5	0.362391627673055
ENSG00000253570	RNF5P1	0.4	0.763900140628397
ENSG00000253582	ENSG00000253582	-0.1	0.931471840287921
ENSG00000253598	SLC10A5	0.6	0.296895778085009
